	Sample.1	Sample.2	Sample.3	Sample.4	Sample.5	Sample.6	Sample.7	Sample.8	Sample.9	Sample.10	Sample.11	Sample.12	Sample.13	Sample.14	Sample.15	Sample.16	Sample.17	Sample.18	Sample.19	Sample.20
HIT 5223	50.8470029143132	48.6139396687056	59.3465720172618	53.1244711581534	54.0842076629237	49.6604156601762	52.4661429485688	42.8287340337922	110.331761361347	77.2620236734882	53.5019811657346	53.8097122303029	43.1813079279108	42.2222835970632	46.9375788710107	55.1900101555339	110.619949443661	44.1870099653202	44.2285829225959	91.7904945303278
HIT 5226	40.4931962192501	48.2148233701858	57.5509254017972	48.8678764096964	48.2895460108022	43.7986703538983	45.739215043129	35.7299170717531	58.4284416321166	41.9762977757763	47.6917504495562	37.5414069059072	36.7264768867084	35.5031754909542	45.4158277659487	51.1718809078168	75.4785220938139	39.0206023358745	38.3683896987182	50.4061708500758
HIT 5228	729.140355108471	38.4579211338269	117.455386456409	57.9301835816478	89.5077049065975	42.7521198017042	41.3001673614199	37.775806105044	10534.4892545499	295.593897047427	63.1529738237814	39.3245102522798	36.7907913881858	36.186578252227	43.979987813346	58.2901873260988	122.182503915073	39.4686065617912	37.2575273011016	143.423843754166
HIT 5229	1045.98290330889	138.449077412919	174.552366489155	2502.43128301506	223.34875220387	78.9494883341643	719.105216194605	51.8508773761163	9136.28191527651	1408.55285646378	181.610206044874	7596.98552425008	43.7775177727495	39.0826177942264	60.3960595439197	46.6748390003119	140.031995441433	45.6466894680654	386.232596187248	309.447934859248
HIT 523	69291.8357760338	1226.61116723088	2909.61209078902	36660.3862534285	88699.2057866181	31985.4651744939	19807.7617926811	2469.00313069056	3899.01792118528	23667.5702338716	44274.2864163886	22315.5196535572	2141.40561331685	64.7434636374799	377.082180240835	41.1723316765975	9223.05614953461	24242.9666452961	14088.16065708	6338.02345694067
HIT 5232	98.2961678379318	176.63351333786	316.075822438491	191.298593736136	99.3059534238807	43.8318962029669	475.111600298296	40.4761568026981	361.79857725801	84.169216055259	47.9362091616113	97.9834009192883	37.083010009967	35.3355516690733	46.5151631084315	44.9668718132059	145.324128076089	42.0353407085712	46.7141140316971	231.454796354265
HIT 5238	140.818306805478	134.302673468078	237.135405927701	213.977178775553	91.4887452275096	45.4251709282366	334.597116825301	43.5094292544241	1099.72826679782	118.081384440076	65.9209030025037	461.525088284466	43.5009506578184	39.6425139284604	46.8971292302076	48.744013082914	214.861605179637	59.2791874929705	60.6663352332891	586.257125967364
HIT 5239	20305.0714693366	71183.9431732668	17445.7193000785	2747.10695331474	503.8225729586	50.1728219945495	23540.9051949469	424.371089735626	1630.64552454789	212.69101986501	210.482058645292	4201.31952486363	41.8667552605685	44.9639244059737	65.7026481095395	50.6626699837361	15731.5251184393	2879.77469044304	46.1322683902031	36883.3759082549
HIT 524	7753.18203643992	99.4574818686153	213.437644068063	5039.32896174576	4012.10551972956	3012.57455926787	3767.44814025276	117.657467599752	305.214557478534	992.773992347064	2236.16284284518	1776.20902096067	137.627278879118	37.5124688859672	44.6610973183612	50.0340668730732	392.113111010241	1401.07089325984	576.591281957969	113.748029651626
HIT 5240	37.3309704470946	36.3381847522897	56.0030031092139	43.0597171653678	44.141014408375	43.0241685553903	36.1040084964285	35.1761289190942	46.4651973263886	39.7242851238744	43.3133742691753	35.071435487767	37.1953710199423	35.4918977357047	43.4115758646816	147.159590923132	72.8259098720336	38.0619693906377	38.0810014100854	40.0172411016142
HIT 5241	55.094551531337	47.093915984203	62.0840248714638	43.8106860793465	47.7921470529801	43.0587380144294	36.1999978627952	35.2290657413813	43.3086611317083	39.6849229956812	47.857223778344	35.9450816493722	37.7419915932575	35.2894800620488	47.0849859355539	40.3484908331846	65.311521302655	39.8699529878655	37.5291760290662	52.5036446780425
HIT 5244	3516.53799647706	5262.16647815735	11071.4955538398	4675.34722387917	532.627934035414	45.4435962511254	14397.0294481639	279.288098777592	984.544066264331	150.323051187973	222.630315635882	881.942352657618	41.6139082704591	38.2353477752782	49.5898752809583	41.43821283661	3470.03068626825	130.235363127975	62.1943928364287	5695.59768825656
HIT 5246	184.689308924302	2322.56667292276	561.154833782398	61.1658247729271	74.5101097060639	41.3228971729057	14222.6226061685	42.1410490079049	357.926793990622	47.9981105931042	69.9444816603788	3102.10846383122	38.6800523668205	36.0234917680694	46.1024938581428	265.258168961449	1544.00934262032	150.200366534391	37.5960615802924	1921.49468002249
HIT 5247	403.10580163979	3239.56134844853	324.361300711076	55.6991660898678	46.8442519292581	41.2305439807462	43.1232200040149	35.6239172292649	46.5970201272399	38.3479228219314	52.3501448927488	49.7342006675278	36.1331079395529	34.4606416698503	46.5367176011252	69.4499813833762	806.332686650027	419.73337842875	38.4269869050816	981.359653610215
HIT 525	1279.32868705013	37.8185939382961	53.8405224910156	604.027666558744	491.219731225686	471.086064076063	574.333727144101	47.7513491293143	90.65021936882	234.771036913502	268.730955440855	414.797941010752	49.5282418962024	36.1829594718576	47.2591611981271	43.1116871985225	96.3215909538156	133.017190153283	98.9769128342963	41.5756034113076
HIT 5251	15373.2708030487	43918.7538125152	18486.6328285229	604.992066314206	262.203931632527	46.145479330826	3302.01067224605	73.6005853486114	1239.61922537973	77.2326811285373	196.904826720604	802.328243929342	40.7319015918778	42.6955600902916	59.9907368881306	42.2339608755434	6353.80765398603	719.867304467642	42.7219307261669	25949.2023559691
HIT 5252	439.029620792851	1213.09747712201	771.766579990968	51.5077541051491	55.4459270157591	42.2440032562829	121.039337276707	37.6575506988283	249.79922671947	97.0248614252537	54.7579268027974	163.198923788296	37.1676453392499	35.5066803596437	42.8497540189479	41.8781094476483	166.481716568562	50.5971701751088	39.7045601361989	756.055798073124
HIT 5253	10851.1895488751	21739.0229672451	9866.17913231685	45.9950425065028	46.2872904196189	40.8565271827553	117.745288513194	35.2871057620959	72.5677804506461	45.1582829927301	116.053774178541	144.280678480144	37.5963761742826	35.8438921719405	48.0153862789698	39.6956985116105	2013.79389545287	297.81940624025	37.374046905927	11108.3671687393
HIT 5257	1545.04730057112	39679.0819639301	9809.44146515282	11880.4423284192	809.987221418423	59.9430222211098	95753.1383117993	2825.56554011131	4154.63095053939	364.49488517826	1846.58074026808	19063.9404096666	57.0041321678869	69.4801007879487	101.929638539277	42.9615344331072	65867.901637551	2368.62723264313	58.2694242527971	17929.224442453
HIT 5258	555.8035120717	7337.59054977924	904.247172461192	213.981316646194	145.450078257702	43.2608219871114	35782.4494057114	65.9703056222159	750.038472456812	77.2837602597441	185.224761232105	8146.88101974278	38.5790720129893	38.4784252011392	45.2292781889555	40.2606578635448	9421.55919234975	276.361616554961	42.2760920776685	4089.30662879233
HIT 5259	543.222871938199	9828.99052769451	1249.59157337862	714.120860062616	65.3133240068561	42.4608374701937	4222.97057781283	126.70454005901	213.730144398063	56.9004235628821	90.3296269283742	10039.6508581699	38.9694473715023	38.9222479862891	44.2856128438372	47.7425523356214	20474.2692828338	298.693237803406	37.8261087617898	2001.12567974383
HIT 526	17460.3227247401	301.88351417335	1272.58928823571	16253.911146555	39561.1912845181	2662.32478691503	4658.44537220842	171.503495359681	504.931205563833	1762.18967836219	9357.20614521483	1217.67860131368	567.343740295714	45.2762701069783	410.837086444369	84.2958059784998	2748.61042669869	812.736965079734	2366.08428950444	1084.78454197954
HIT 5263	1700.19318910463	541.331920970212	12252.867452603	45.1068472817934	289.031682932225	40.6865871961035	45.6980086051394	35.6382584569874	4673.24617046601	43.7076595572874	763.898360195623	96.4896385245225	37.3778017520264	36.9329622366817	44.5791884518576	42.0281152342682	2529.38983758446	2472.33566162774	37.9770288465718	3981.28934455749
HIT 5264	9455.68757397797	1445.32747401346	7418.90483013717	63.624954727105	1344.85736801472	67.6727560879855	186.853797793328	36.7400806909626	12149.7972430338	643.237557920506	3296.31975337283	2289.48550562403	39.3008208419683	39.2435378886	46.0071497484	93.9558084322132	2184.51318157555	7580.98429993519	44.6875754888838	13946.2811146922
HIT 5265	8140.31246103838	1547.06414999305	2051.28919851158	44.7200987693334	1103.66504039395	42.3503433684432	56.4536163754296	42.9099772295208	10616.6184454925	40.7925859664846	2662.39424087247	5303.36872137899	41.8170629692579	40.4061717627749	46.0131275844063	126.961129483078	100.635812823715	6196.47670185882	37.5633907106565	9171.92571658369
HIT 5268	1830.9304592092	1314.27039353077	12407.1791471307	320.777044054787	548.226295911886	45.2975425587712	1351.47988435608	246.724858842358	1151.60276442372	87.0672513678527	828.505135503064	590.186328753396	64.6757626663994	37.9133641750852	71.9407885496459	44.6317831598895	5796.14122645468	666.78347153394	69.981754849462	2475.42278909073
HIT 5269	85.3823564926308	238.918712760887	280.477024051303	44.1071552019619	49.0601001052914	42.6896275250553	37.0126887624663	35.041203454843	216.342589769395	44.962314735218	56.6264382715688	1568.46066666095	38.6816749978937	35.481617246856	43.0700390515991	42.0752697702618	93.2846306079438	87.8587639467574	40.1061965868612	548.152838545468
